Uniprot;EGF+I/Ctrl
Q92733|A8K1F7|Q5SZ06|Q96FT4|Q5SZ05|A6NG79;0.4
Q92733|A8K1F7|Q5SZ06|Q96FT4|Q5SZ05|A6NG79;0.4
Q92733|A8K1F7|Q5SZ06|Q96FT4|Q5SZ05|A6NG79;0.7
Q92733|A8K1F7|Q5SZ06|Q96FT4|Q5SZ05|A6NG79;0.8
Q92688-1|Q92688|Q53F35;1.2
Q92667-1|Q92667|A8K8Q1;1.2
Q92625|A2RUC1|Q05CP0;0.7
Q92616|A8KAY1;1.0
Q92616|A8KAY1;1.0
Q92614-1|Q92614|Q92614-4|Q5QD01|Q92614-3|Q9NYE8|Q92614-2|Q92614-5;0.5
Q92614-1|Q92614|Q92614-4|Q5QD01|Q92614-3|Q9NYE8|Q92614-2|Q92614-5;0.5
Q92614-1|Q92614|Q92614-4|Q5QD01|Q92614-3|Q9NYE8|Q92614-2|Q92614-5;1.0
Q92614-1|Q92614|Q92614-4|Q5QD01|Q92614-3|Q9NYE8|Q92614-2|Q92614-5;1.2
Q92614-1|Q92614|Q92614-4|Q5QD01|Q92614-3|Q9NYE8|Q92614-2|Q92614-5;1.2
Q92614-1|Q92614|Q92614-4|Q5QD01|Q92614-3|Q9NYE8|Q92614-2|Q92614-5;1.4
Q92614-1|Q92614|Q92614-4|Q5QD01|Q92614-3|Q9NYE8;0.3
Q92614-1|Q92614|Q92614-4|Q5QD01|Q92614-3|Q9NYE8;0.6
Q92614-1|Q92614|Q92614-4|Q5QD01|Q92614-3|Q9NYE8;1.7
Q92610|Q2M1T2;0.0
Q92610|Q2M1T2;0.6
Q92610|Q2M1T2;0.6
Q92610|Q2M1T2;0.6
Q92610|Q2M1T2;0.9
Q92610|Q2M1T2;0.9
Q92610|Q2M1T2;1.0
Q92609|A6NP25;1.4
Q92598-1|Q92598|Q5TBM7|Q92598-2|Q5TBM3;1.1
Q92597|Q53EU7|Q597H1|Q6IBG2|Q8N959|Q9BRH7;0.8
Q92597|Q53EU7|Q597H1|Q6IBG2|Q8N959|Q9BRH7;0.8
Q92597|Q53EU7|Q597H1|Q6IBG2|Q8N959|Q9BRH7;0.8
Q92597|Q53EU7|Q597H1|Q6IBG2|Q8N959|Q9BRH7;0.8
Q92597|Q53EU7|Q597H1|Q6IBG2|Q8N959|Q9BRH7;0.8
Q92597|Q53EU7|Q597H1|Q6IBG2|Q8N959|Q9BRH7;0.9
Q92597|Q53EU7|Q597H1|Q6IBG2|Q8N959|Q9BRH7;0.9
Q92576-1|Q92576|A8K376|Q92576-2;0.7
Q92576-1|Q92576|A8K376|Q92576-2;0.8
Q92541|A6NG47|A8K8D7;0.9
Q92541|A6NG47|A8K8D7;0.9
Q92541|A6NG47|A8K8D7;1.2
Q92540-4|Q92540|Q5JV63|Q92540-1|Q5JV62|Q8NB69|Q92540-2|Q5T1Q2|Q96N31|Q92540-3|Q6TV06;0.8
Q92538|Q05BW6|Q149P0|Q149P1|Q504U7;0.2
Q92538|Q05BW6|Q149P0|Q149P1|Q504U7;0.5
Q92538|Q05BW6|Q149P0|Q149P1|Q504U7;0.7
Q92538|Q05BW6|Q149P0|Q149P1|Q504U7;0.9
Q92522;1.1
Q92508|A6NHT9|A7E2B7;0.6
Q92508|A6NHT9|A7E2B7;1.0
Q92508|A6NHT9|A7E2B7;1.1
Q92466-1|Q92466|Q92466-4|Q92466-5|Q92466-2|Q92466-3;0.8
Q92466-1|Q92466|Q92466-4|Q92466-5|Q92466-2|Q92466-3;1.1
Q8WYQ5-1|Q8WYQ5|Q53GY5|Q8WYQ5-3|Q8WYQ5-2;0.8
Q8WYQ5-1|Q8WYQ5|Q53GY5|Q8WYQ5-3|Q8WYQ5-2;0.8
Q8WYQ5-1|Q8WYQ5|Q53GY5|Q8WYQ5-3;0.6
Q8WYQ5-1|Q8WYQ5|Q53GY5|Q8WYQ5-3;0.7
Q8WYH8-1|Q8WYH8|A8K1P3|Q57Z54|Q8WYH8-2|Q53NU6;1.6
Q8WXX5;1.0
Q8WXI9;0.8
Q8WXI9;0.8
Q8WXI9;1.0
Q8WXI9;1.0
Q8WXE1-1|Q8WXE1|Q8WXE1-2|A8K714|Q8WXE1-3|A8K6A3|Q69YK9;0.8
Q8WX93-1|Q8WX93|Q8WX93-5|Q8WX93-2|Q4W5A6|Q8WX93-3|Q8WX93-4|Q7L8P5|Q8WX93-7;1.1
Q8WX93-1|Q8WX93|Q8WX93-5|Q8WX93-2|Q4W5A6|Q8WX93-3|Q8WX93-4|Q7L8P5|Q8WX93-7;1.1
Q8WX93-1|Q8WX93|Q8WX93-5|Q8WX93-2|Q4W5A6|Q8WX93-3|Q8WX93-4|Q7L8P5|Q8WX93-7;1.2
Q8WX93-1|Q8WX93|Q8WX93-5|Q8WX93-2|Q4W5A6|Q8WX93-3|Q8WX93-4|Q7L8P5|Q8WX93-7;9.6
Q8WX93-1|Q8WX93|Q8WX93-5|Q8WX93-2|Q4W5A6|Q8WX93-3|Q8WX93-4|Q7L8P5;0.8
Q8WWQ0|A7J992|Q9NWP3;16.1
Q8WWQ0|A7J992|Q9NWP3;16.1
Q8WWM7-3|Q8WWM7|Q63ZY4|Q8WWM7-1|Q8WWM7-2|Q8WWM7-4|Q8WWM7-5|Q8WWM7-6|A8K1R6|Q8WWM7-7;0.5
Q8WWM7-3|Q8WWM7|Q63ZY4|Q8WWM7-1|Q8WWM7-2|Q8WWM7-4|Q8WWM7-5|Q8WWM7-6|A8K1R6;0.5
Q8WWM7-3|Q8WWM7|Q63ZY4|Q8WWM7-1|Q8WWM7-2|Q8WWM7-4|Q8WWM7-5|Q8WWM7-6|A8K1R6;0.5
Q8WWM7-3|Q8WWM7|Q63ZY4|Q8WWM7-1|Q8WWM7-2|Q8WWM7-4|Q8WWM7-5|Q8WWM7-6|A8K1R6;0.7
Q8WW38-1|Q8WW38|Q32MA5|Q8WW38-2|Q9NPQ0;1.3
Q8WW12-1|Q8WW12|Q53GF3;0.6
Q8WVK2|A8K513;0.8
Q8WVK2|A8K513;0.9
Q8WVK2|A8K513;0.9
Q8WVC0-1|Q8WVC0|Q8WVC0-2;0.8
Q8WVC0-1|Q8WVC0|Q8WVC0-2;0.8
Q8WVC0-1|Q8WVC0|Q8WVC0-2;0.8
Q8WVC0-1|Q8WVC0|Q8WVC0-2;0.9
Q8WVC0-1|Q8WVC0|Q8WVC0-2;0.9
Q8WVC0-1|Q8WVC0|Q8WVC0-2;0.9
Q8WVC0-1|Q8WVC0|Q8WVC0-2;0.9
Q8WVC0-1|Q8WVC0|Q8WVC0-2;1.0
Q8WVC0-1|Q8WVC0|Q8WVC0-2;1.0
Q8WVC0-1|Q8WVC0|Q8WVC0-2;1.0
Q8WVC0-1|Q8WVC0|Q8WVC0-2;1.0
Q8WVC0-1|Q8WVC0|Q8WVC0-2;1.0
Q8WVC0-1|Q8WVC0|Q8WVC0-2;1.0
Q8WVC0-1|Q8WVC0|Q8WVC0-2;1.1
Q8WVC0-1|Q8WVC0|Q8WVC0-2;1.1
Q8WVC0-1|Q8WVC0|Q8WVC0-2;1.1
Q8WVC0-1|Q8WVC0|Q8WVC0-2;1.1
Q8WVC0-1|Q8WVC0|Q8WVC0-2;1.1
Q8WVC0-1|Q8WVC0|Q8WVC0-2;1.2
Q8WVC0-1|Q8WVC0|Q8WVC0-2;1.2
Q8WVC0-1|Q8WVC0|Q8WVC0-2;1.3
Q8WVC0-1|Q8WVC0|Q8WVC0-2;1.4
Q8WVC0-1|Q8WVC0|Q8WVC0-2;1.6
Q8WUM0|Q5TA68|A6NGS4|Q5TA69|Q5TDI3;0.7
Q8WUM0|Q5TA68|A6NGS4|Q5TA69|Q5TDI3;0.7
Q8WUI4-3|Q8WUI4|Q6W9G7|Q6P1W9|Q8WUI4-1|Q8WUI4-4|Q7Z4K2;0.7
Q8WUI4-3|Q8WUI4|Q6W9G7|Q6P1W9|Q8WUI4-1|Q8WUI4-4|Q7Z4K2;0.8
Q8WUB8-1|Q8WUB8|Q53HG8|Q8WUB8-2|Q5T069;1.2
Q8WUA4-1|Q8WUA4|Q53QN0|Q53SY8|Q8WUA4-2;1.0
Q8WUA4-1|Q8WUA4|Q53QN0|Q53SY8;0.3
Q8WUA4-1|Q8WUA4|Q53QN0|Q53SY8;0.8
Q8WUA2|Q32Q83|Q6P392|Q96AL2|Q9H287|Q9P1R3;0.3
Q8WU90|Q8WZ06|Q9NUZ3|Q9P079|Q5QTQ4|Q9NZ37;1.0
Q8WU90|Q8WZ06|Q9NUZ3|Q9P079|Q5QTQ4|Q9NZ37;1.2
Q8WU79-1|Q8WU79|Q8WU79-2;0.8
Q8TF40-1|Q8TF40|A8K8V8|Q8TF40-3|Q68DF6;0.2
Q8TF40-1|Q8TF40|A8K8V8|Q8TF40-3|Q68DF6;0.2
Q8TF05-1|Q8TF05|A8K923|Q8TF05-2;0.3
Q8TF01-1|Q8TF01|Q4G0P9|Q6PJQ9|Q8TEZ9|Q8TF01-2|A8K540|Q3B7B6;0.3
Q8TF01-1|Q8TF01|Q4G0P9|Q6PJQ9|Q8TEZ9|Q8TF01-2|A8K540|Q3B7B6;0.4
Q8TF01-1|Q8TF01|Q4G0P9|Q6PJQ9|Q8TEZ9|Q8TF01-2|A8K540|Q3B7B6;0.4
Q8TF01-1|Q8TF01|Q4G0P9|Q6PJQ9|Q8TEZ9|Q8TF01-2|A8K540|Q3B7B6;0.5
Q8TF01-1|Q8TF01|Q4G0P9|Q6PJQ9|Q8TEZ9|Q8TF01-2|A8K540|Q3B7B6;1.3
Q8TF01-1|Q8TF01|Q4G0P9|Q6PJQ9|Q8TEZ9|P62995-1|P62995|Q68DZ9|P62995-3|Q8N1H4|Q59GA1;1.4
Q8TF01-1|Q8TF01|Q4G0P9|Q6PJQ9|Q8TEZ9;1.3
Q8TF01-1|Q8TF01|Q4G0P9|Q6PJQ9|Q8TEZ9;1.4
Q8TF01-1|Q8TF01|Q4G0P9|Q6PJQ9|Q8TEZ9;1.4
Q8TF01-1|Q8TF01|Q4G0P9|Q6PJQ9|Q8TEZ9;2.0
Q8TEW0-1|Q8TEW0|Q5VWV1|Q8TEW0-2|Q5VWV0|Q6IQ47|Q8TEW0-4|Q5VWV4|Q8TEW0-3|Q5VWV2|Q8IX28|Q8TEW0-8|Q5T2A7|Q8IX26|Q8IX27|Q8TEW0-6|Q5VWV5|Q8TEW0-7|Q8TEW0-10|Q5VWU8|Q8TEW0-9|Q5T2U1|Q8TEW0-5|Q5VWV3;1.3
Q8TEW0-1|Q8TEW0|Q5VWV1|Q8TEW0-2|Q5VWV0|Q6IQ47|Q8TEW0-4|Q5VWV4|Q8TEW0-3|Q5VWV2|Q8IX28|Q8TEW0-8|Q5T2A7|Q8IX26|Q8IX27|Q8TEW0-6|Q5VWV5|Q8TEW0-7|Q8TEW0-10|Q5VWU8|Q8TEW0-9|Q5T2U1;0.7
Q8TEW0-1|Q8TEW0|Q5VWV1|Q8TEW0-2|Q5VWV0|Q6IQ47|Q8TEW0-4|Q5VWV4|Q8TEW0-3|Q5VWV2|Q8IX28|Q8TEW0-8|Q5T2A7|Q8IX26|Q8IX27;1.6
Q8TEV9-1|Q8TEV9|A5PKZ5|Q8TEV9-2;0.6
Q8TEV9-1|Q8TEV9|A5PKZ5|Q8TEV9-2;0.6
Q8TEV9-1|Q8TEV9|A5PKZ5|Q8TEV9-2;0.6
Q8TEU7-1|Q8TEU7|Q8TEU7-3|A3KN82|Q8TEU7-2|A5PLL6|O43386|Q9UHV4|Q8TEA3;1.1
Q8TEU7-1|Q8TEU7|Q8TEU7-3|A3KN82|Q8TEU7-2|A5PLL6|O43386|Q9UHV4;0.4
Q8TEQ6|Q58EZ8;1.4
Q8TEM4|Q66PJ3-1|Q66PJ3|Q66PJ3-2|Q66PJ3-3|Q66PJ3-4;1.1
Q8TEM1-1|Q8TEM1|A6NN56;0.6
Q8TEM1-1|Q8TEM1|A6NN56;0.6
Q8TEM1-1|Q8TEM1|A6NN56;0.9
Q8TEK3-1|Q8TEK3|Q8TEK3-2;0.7
Q8TEA8|A8K5X5|Q496C9;1.1
Q8TDY2|A8K6N4|Q86YR4;0.8
Q8TDD1|Q9BQ57;1.1
Q8TD19|Q6PKF2;0.8
Q8TCJ2;0.6
Q8TBZ6;1.1
Q8TBN0-1|Q8TBN0;0.9
Q8TBF4|Q05DR1|Q96TA6;0.3
Q8TBA6-1|Q8TBA6|A8KAL2|Q2TS49|Q8TBA6-2;0.5
Q8TB72-1|Q8TB72|Q8TB72-3|Q8TB72-2;0.6
Q8TB72-1|Q8TB72|Q8TB72-3|Q8TB72-2;0.9
Q8TB72-1|Q8TB72|Q8TB72-3|Q8TB72-2;1.1
Q8TAQ2-1|Q8TAQ2|Q8TAQ2-2;0.4
Q8TAQ2-1|Q8TAQ2|Q8TAQ2-2;0.5
Q8TAQ2-1|Q8TAQ2|Q8TAQ2-2;0.5
Q8TAQ2-1|Q8TAQ2|Q8TAQ2-2;0.5
Q8TAQ2-1|Q8TAQ2|Q8TAQ2-2;0.8
Q8TAQ2-1|Q8TAQ2|Q8TAQ2-2;1.0
Q8TAD8|Q5TGH1;0.4
Q8TAD8|Q5TGH1;0.7
Q8TAD8|Q5TGH1;0.9
Q8TAD8|Q5TGH1;0.9
Q8TAD8|Q5TGH1;1.0
Q8NI27-2|Q8NI27|A6NM50|Q5H9E3|Q8NI27-1|Q6IN92|Q6P441|Q5JZ13;0.7
Q8NI27-2|Q8NI27|A6NM50|Q5H9E3|Q8NI27-1|Q6IN92|Q6P441|Q5JZ13;0.7
Q8NI27-2|Q8NI27|A6NM50|Q5H9E3|Q8NI27-1|Q6IN92|Q6P441|Q5JZ13;0.7
Q8NI27-2|Q8NI27|A6NM50|Q5H9E3|Q8NI27-1|Q6IN92|Q6P441|Q5JZ13;0.8
Q8NI08-1|Q8NI08|Q3LID7|Q6PK00|Q86TE3|Q8N3C8|Q8N4U9|Q8NI08-2|Q5JVL2|Q8NI08-3|Q8NI08-4;2.0
Q8NI08-1|Q8NI08|Q3LID7|Q6PK00|Q86TE3|Q8N3C8|Q8N4U9|Q8NI08-2|Q5JVL2|Q8NI08-3|Q8NI08-4;2.0
Q8NHZ8;0.6
Q8NHQ9|Q8IYH0;1.1
Q8NHM5-1|Q8NHM5|Q8NHM5-3|Q8NHM5-2|A8MRS1;0.3
Q8NHG8|Q8NEX1;0.5
Q8NFU7;1.6
Q8NFQ8;0.4
Q8NFI4;0.8
Q8NFI4;0.8
Q8NFI4;0.8
Q8NFH5|A8K3Z5|A6NM64|A8K0N6;0.3
Q8NFH5|A8K3Z5|A6NM64|A8K0N6;0.3
Q8NFH5|A8K3Z5;0.9
Q8NFH5|A8K3Z5;0.9
Q8NFG4-1|Q8NFG4|A6NJJ8|Q8NFG4-2|Q8NFG4-3;0.5
Q8NFC6;0.8
Q8NFC6;0.8
Q8NFC6;0.9
Q8NFC6;1.0
Q8NFC6;1.2
Q8NFC6;1.2
Q8NFA0|Q4VC15|Q6IRT0|Q86WP5;0.9
Q8NFA0|Q4VC15|Q6IRT0|Q86WP5;0.9
Q8NFA0|Q4VC15|Q6IRT0|Q86WP5;0.9
Q8NEY8-2|Q8NEY8|Q8NEY8-8|Q8NEY8-6|Q8NEY8-1|Q8NEY8-3|Q6ZV68|Q8NEY8-5|Q8NEY8-7;0.6
Q8NEY8-2|Q8NEY8|Q8NEY8-8|Q8NEY8-6|Q8NEY8-1|Q8NEY8-3|Q6ZV68|Q8NEY8-5|Q8NEY8-7;0.8
Q8NEY8-2|Q8NEY8|Q8NEY8-8|Q8NEY8-6|Q8NEY8-1|Q8NEY8-3|Q6ZV68|Q8NEY8-5;0.9
Q8NEY8-2|Q8NEY8|Q8NEY8-8|Q8NEY8-6|Q8NEY8-1|Q8NEY8-3|Q6ZV68|Q8NEY8-5;1.1
Q8NEY1-1|Q8NEY1|Q8NEY1-3|Q8NEY1-2|Q8NEY1-4|Q8NEY1-7|Q8NEY1-5;4.0
Q8NEN9;0.8
Q8NEN9;1.2
Q8NEM7-1|Q8NEM7|A8K8L1|Q8NEM7-2|Q0D2Q4;1.0
Q8NEJ9-1|Q8NEJ9|A8K760|Q8NEJ9-2|A8MT00;1.2
Q8NEJ9-1|Q8NEJ9|A8K760|Q8NEJ9-2|A8MT00;1.2
Q8NEF9|Q96AH4|Q96DK2;0.7
Q8NEF9|Q96AH4|Q96DK2;0.9
Q8NEF9|Q96AH4|Q96DK2;1.1
Q8NEF9|Q96AH4|Q96DK2;1.2
Q8NEF9|Q96AH4|Q96DK2;1.9
Q8NDZ2-3|Q8NDZ2;1.0
Q8NDZ2-3|Q8NDZ2;1.0
Q8NDX5-1|Q8NDX5|A2RRP9|A5YM43|Q8NDX5-2;0.8
Q8NDX5-1|Q8NDX5|A2RRP9|A5YM43|Q8NDX5-2;0.8
Q8NDX1-1|Q8NDX1|A6NEG7|A8K1Y0|Q59HG0|Q8NDX1-2;0.5
Q8NDV7-1|Q8NDV7|Q8NDV7-2|Q8NDV7-3;0.2
Q8NDV7-1|Q8NDV7|Q8NDV7-2|Q8NDV7-3;0.4
Q8NDT2|A4QPG7|Q0VA89|Q13722;0.8
Q8NDT2|A4QPG7|Q0VA89|Q13722;1.1
Q8NDT2|A4QPG7|Q0VA89|Q13722;1.2
Q8NDI1-1|Q8NDI1|Q8NDI1-2|Q8NDI1-3|A8K930;0.3
Q8NDI1-1|Q8NDI1|Q8NDI1-2|Q8NDI1-3|A8K930;0.4
Q8NDI1-1|Q8NDI1|Q8NDI1-2|Q8NDI1-3|A8K930;0.6
Q8NDI1-1|Q8NDI1|Q8NDI1-2|Q8NDI1-3|A8K930;1.0
Q8NDI1-1|Q8NDI1|Q8NDI1-2|Q8NDI1-3|A8K930;1.0
Q8NDI1-1|Q8NDI1|Q8NDI1-2|Q8NDI1-3|A8K930;1.0
Q8NDC0;0.7
Q8ND76-1|Q8ND76|Q8ND76-2|Q8ND76-3;1.0
Q8ND56-2|Q8ND56|Q8ND56-1;0.2
Q8ND56-2|Q8ND56|Q8ND56-1;0.4
Q8ND56-2|Q8ND56|Q8ND56-1;0.5
Q8ND56-2|Q8ND56|Q8ND56-1;0.7
Q8ND56-2|Q8ND56|Q8ND56-1;1.0
Q8ND56-2|Q8ND56|Q8ND56-1;1.1
Q8NCF5-1|Q8NCF5;0.3
Q8NC56|A8MS91;1.0
Q8NC56|A8MS91;1.1
Q8NC56|A8MS91;1.1
Q8NC56|A8MS91;1.1
Q8NC51-3|Q8NC51|Q5VU20|Q8NC51-4|Q5VU21;0.7
Q8NC51-1|Q8NC51|Q5VU19|Q8NC51-2|Q5VU22|Q63HR1|Q8NC51-3|Q5VU20|Q8NC51-4|Q5VU21;1.0
Q8NC51-1|Q8NC51|Q5VU19|Q8NC51-2|Q5VU22|Q63HR1;0.6
Q8NC44;1.4
Q8NAV1-1|Q8NAV1|Q8NAV1-2;0.9
Q8NAV1-1|Q8NAV1|Q8NAV1-2;1.2
Q8NAV1-1|Q8NAV1|Q8NAV1-2;1.2
Q8NAV1-1|Q8NAV1|Q8NAV1-2;1.2
Q8NAV1-1|Q8NAV1;1.3
Q8NAV1-1|Q8NAV1;1.3
Q8N9T8-1|Q8N9T8|Q8N9T8-2;0.5
Q8N9T8-1|Q8N9T8|Q8N9T8-2;0.6
Q8N9T8-1|Q8N9T8|Q8N9T8-2;0.7
Q8N9T8-1|Q8N9T8|Q8N9T8-2;0.7
Q8N9T8-1|Q8N9T8|Q8N9T8-2;0.7
Q8N9T8-1|Q8N9T8|Q8N9T8-2;0.7
Q8N9T8-1|Q8N9T8|Q8N9T8-2;0.7
Q8N9T8-1|Q8N9T8|Q8N9T8-2;1.1
Q8N9T8-1|Q8N9T8|Q8N9T8-2;1.2
Q8N720|A4D291|Q68DU4|Q9BQ85|A6NGD3;0.6
Q8N707|Q14247|Q53HG7|Q76MU0|Q96H99|A8MUA4;0.5
Q8N707|Q14247|Q53HG7|Q76MU0|Q96H99|A8MUA4;0.5
Q8N707|Q14247|Q53HG7|Q76MU0|Q96H99|A8MUA4;0.5
Q8N707|Q14247|Q53HG7|Q76MU0|Q96H99|A8MUA4;0.6
Q8N707|Q14247|Q53HG7|Q76MU0|Q96H99|A8MUA4;0.6
Q8N6N3-1|Q8N6N3;0.9
Q8N684-1|Q8N684|Q8N684-2;0.7
Q8N655|A0PJI9;0.9
Q8N655|A0PJI9;0.9
Q8N5I9;1.0
Q8N5F7|A0PJ73|Q05D22;0.1
Q8N5F7|A0PJ73|Q05D22;0.7
Q8N5F7|A0PJ73|Q05D22;1.0
Q8N5F7|A0PJ73|Q05D22;1.0
Q8N573-1|Q8N573|A8KA34|Q8N573-3|Q8N573-2|Q05CY8|A6NK11;0.6
Q8N4S0|Q8WV71;1.1
Q8N488;0.7
Q8N488;0.7
Q8N3X1|Q7Z666;0.6
Q8N3X1|Q7Z666;0.9
Q8N3X1|Q7Z666;0.9
Q8N3X1|Q7Z666;1.0
Q8N3X1|Q7Z666;1.0
Q8N3X1|Q7Z666;1.1
Q8N3D4;0.4
Q8N3D4;0.7
Q8N350-1|Q8N350|Q8N350-2;1.0
Q8N302-1|Q8N302|A0JLT8|A8K029|Q6PIK7|Q8N302-3|Q8N302-2;1.2
Q8N302-1|Q8N302|A0JLT8|A8K029|Q6PIK7|Q8N302-3|Q8N302-2;1.2
Q8N302-1|Q8N302|A0JLT8|A8K029|Q6PIK7|Q8N302-3|Q8N302-2;1.2
Q8N2M8-1|Q8N2M8|Q8N2M8-3;0.6
Q8N2M8-1|Q8N2M8|Q8N2M8-3;0.8
Q8N2M8-1|Q8N2M8|Q8N2M8-3;0.9
Q8N2F6-2|Q8N2F6|A8K703|Q8N2F6-4;0.5
Q8N1G2|A8K949|Q5T7F5;1.2
Q8N1G2|A8K949|Q5T7F5;1.2
Q8N1G2|A8K949|Q5T7F5;1.2
Q8N1G2|A8K949|Q5T7F5;1.3
Q8N1G2|A8K949|Q5T7F5;1.4
Q8N1G0-1|Q8N1G0|Q8N1G0-2|Q5VWB8;0.3
Q8N1G0-1|Q8N1G0|A6PVV7;1.1
Q8N1F8|Q8WXE4|Q96CN3|Q96PY9|Q8NAW9;0.5
Q8N1F7|A8K897;1.3
Q8N163-1|Q8N163|A6NL03|Q8N163-2|A6NIK5;0.7
Q8N163-1|Q8N163|A6NL03|Q8N163-2|A6NIK5;0.7
Q8N163-1|Q8N163|A6NL03|Q8N163-2|A6NIK5;0.9
Q8N163-1|Q8N163|A6NL03|Q8N163-2;0.3
Q8N122-1|Q8N122|Q6DKI0;0.7
Q8N122-1|Q8N122|Q6DKI0;0.7
Q8N108-1|Q8N108|Q8N108-8|Q8N108-10|Q32NC4|Q8N108-3|Q8N108-2|Q5T106|Q8N108-7;1.0
Q8N108-1|Q8N108|Q8N108-8|Q8N108-10|Q32NC4|Q8N108-3|Q8N108-2|Q5T106|Q8N108-7;2.6
Q8N0Z3;0.0
Q8IZT6-1|Q8IZT6|A6NCH7|Q5VYL3|Q8IZT6-2|Q4G1H1|Q5VYL4;0.6
Q8IZT6-1|Q8IZT6|A6NCH7|Q5VYL3|Q8IZT6-2|Q4G1H1|Q5VYL4;1.0
Q8IZL8-2|Q8IZL8|Q8IZL8-1|A8K548|A6NDZ9|O15451;0.6
Q8IZL8-2|Q8IZL8|Q8IZL8-1|A8K548|A6NDZ9|O15451;0.7
Q8IZL8-2|Q8IZL8|Q8IZL8-1|A8K548|A6NDZ9|O15451;0.7
Q8IZL8-2|Q8IZL8|Q8IZL8-1|A8K548|A6NDZ9|O15451;1.0
Q8IZD4|A8MU23;0.7
Q8IZ73;0.2
Q8IZ21-2|Q8IZ21|Q8IZ21-1|Q8IZ21-3|Q8IZ21-4|Q96B22;0.6
Q8IZ21-2|Q8IZ21|Q8IZ21-1|Q8IZ21-3|Q8IZ21-4|Q8IZ21-5|Q8IZ21-6;0.7
Q8IZ21-2|Q8IZ21|Q8IZ21-1|Q8IZ21-3|Q8IZ21-4|Q8IZ21-5|Q8IZ21-6;0.7
Q8IZ21-2|Q8IZ21|Q8IZ21-1|Q8IZ21-3|Q8IZ21-4|Q8IZ21-5|Q8IZ21-6;0.7
Q8IYP9;5.1
Q8IYP9;5.1
Q8IYH5-1|Q8IYH5|Q8IYH5-2|Q8IYH5-4;0.5
Q8IYH5-1|Q8IYH5|Q8IYH5-2|Q8IYH5-4;0.5
Q8IYH5-1|Q8IYH5|Q8IYH5-2|Q8IYH5-4;0.5
Q8IYB3-2|Q8IYB3|A6NJY5|Q5VVN3|Q8IYB3-1;0.2
Q8IYB3-2|Q8IYB3|A6NJY5|Q5VVN3|Q8IYB3-1;0.3
Q8IYB3-2|Q8IYB3|A6NJY5|Q5VVN3|Q8IYB3-1;0.3
Q8IYB3-2|Q8IYB3|A6NJY5|Q5VVN3|Q8IYB3-1;0.3
Q8IYB3-2|Q8IYB3|A6NJY5|Q5VVN3|Q8IYB3-1;0.3
Q8IYB3-2|Q8IYB3|A6NJY5|Q5VVN3|Q8IYB3-1;0.3
Q8IYB3-2|Q8IYB3|A6NJY5|Q5VVN3|Q8IYB3-1;0.3
Q8IYB3-2|Q8IYB3|A6NJY5|Q5VVN3|Q8IYB3-1;0.3
Q8IYB3-2|Q8IYB3|A6NJY5|Q5VVN3|Q8IYB3-1;0.3
Q8IYB3-2|Q8IYB3|A6NJY5|Q5VVN3|Q8IYB3-1;0.3
Q8IYB3-2|Q8IYB3|A6NJY5|Q5VVN3|Q8IYB3-1;0.4
Q8IYB3-2|Q8IYB3|A6NJY5|Q5VVN3|Q8IYB3-1;0.4
Q8IYB3-2|Q8IYB3|A6NJY5|Q5VVN3|Q8IYB3-1;0.4
Q8IYB3-2|Q8IYB3|A6NJY5|Q5VVN3|Q8IYB3-1;0.4
Q8IYB3-2|Q8IYB3|A6NJY5|Q5VVN3|Q8IYB3-1;0.4
Q8IYB3-2|Q8IYB3|A6NJY5|Q5VVN3|Q8IYB3-1;0.4
Q8IYB3-2|Q8IYB3|A6NJY5|Q5VVN3|Q8IYB3-1;0.4
Q8IYB3-2|Q8IYB3|A6NJY5|Q5VVN3|Q8IYB3-1;0.4
Q8IYB3-2|Q8IYB3|A6NJY5|Q5VVN3|Q8IYB3-1;0.4
Q8IYB3-2|Q8IYB3|A6NJY5|Q5VVN3|Q8IYB3-1;0.4
Q8IYB3-2|Q8IYB3|A6NJY5|Q5VVN3|Q8IYB3-1;0.4
Q8IYB3-2|Q8IYB3|A6NJY5|Q5VVN3|Q8IYB3-1;0.4
Q8IYB3-2|Q8IYB3|A6NJY5|Q5VVN3|Q8IYB3-1;0.4
Q8IYB3-2|Q8IYB3|A6NJY5|Q5VVN3|Q8IYB3-1;0.4
Q8IYB3-2|Q8IYB3|A6NJY5|Q5VVN3|Q8IYB3-1;0.5
Q8IYB3-2|Q8IYB3|A6NJY5|Q5VVN3|Q8IYB3-1;0.5
Q8IYB3-2|Q8IYB3|A6NJY5|Q5VVN3|Q8IYB3-1;0.5
Q8IYB3-2|Q8IYB3|A6NJY5|Q5VVN3|Q8IYB3-1;0.5
Q8IYB3-2|Q8IYB3|A6NJY5|Q5VVN3|Q8IYB3-1;0.5
Q8IYB3-2|Q8IYB3|A6NJY5|Q5VVN3|Q8IYB3-1;0.5
Q8IYB3-2|Q8IYB3|A6NJY5|Q5VVN3|Q8IYB3-1;0.5
Q8IYB3-2|Q8IYB3|A6NJY5|Q5VVN3|Q8IYB3-1;0.5
Q8IYB3-2|Q8IYB3|A6NJY5|Q5VVN3|Q8IYB3-1;0.5
Q8IYB3-2|Q8IYB3|A6NJY5|Q5VVN3|Q8IYB3-1;0.6
Q8IYB3-2|Q8IYB3|A6NJY5|Q5VVN3|Q8IYB3-1;0.6
