uniprot,diff
O75324,0.43449116
O75324,0.04419899
Q9Y3D6,-0.00187746466666666
Q9NXG3,-0.002948441
Q9Y2Z6,0.142405191333333
Q9H0K7,0.148046497
Q9NW81,-0.0662425353333333
Q9UI70,0.0690504706666667
Q8IWG9,0.089962959
Q9NVA8,-0.743996623333333
Q9BT78,0.107272785
Q9BQF1,-0.295382342
AAH07616,0.442061106666667
AAH07616,-0.052290598
Q9Y3D3,0.188526149333333
Q9BRN2,-0.086930275
P35226,-0.01354631
Q9BYD1,-0.0501737583333333
Q9NZF2,0.047035856
Q9H9Z8,-0.196851413666667
Q8TEG5,0.00419905466666667
O75400,0.208931287666667
Q9NV62,-0.216404917333333
Q9NZS9,0.241051355333333
AAP35796,0.552968346666667
Q9P0U4,-0.174013456666667
Q9Y5V0,0.252111117
BAC86495,0.202102820666667
Q9BV01,0.040474574
Q9NSK2,-0.112950645666667
Q9NSK2,0.015814622
Q9ULX6,0.413307823333333
Q9NQ34,-0.148294131333333
Q9Y666,0.364166896333333
Q9NWB6,-0.04550139
AAH68506,0.113226733333333
Q9H773,0.60759449
Q9Y5P5,-0.0828596746666667
Q9H000,-0.028706551
Q9H0R0,0.142561277666667
Q9NSG4,-0.032650312
Q9Y3D0,0.256807324333333
Q9NRG9,0.00842094266666666
Q9NW54,0.402418773333333
Q9NYG2,0.010838827
Q9NYG2,-0.086627008
Q9H3C7,0.0887772236666667
Q9UNN5,0.139588355
BAC86083,-0.0871101996666667
Q86Y57,-0.227297464666667
Q96GL2,0.0993773153333333
Q8NAE2,-0.288934286666667
Q9Y323,0.072865484
Q9NQX5,0.284538271333333
Q9Y338,-0.273455619666667
Q9HB90,0.0394213986666667
Q9Y312,0.109245617666667
Q9P2J6,0.0717449196666666
P52594,0.114952723666667
P52594,0.276370054333333
Q8IUW1,0.011326472
Q9BQY9,0.28907744
Q9BTN9,-0.121606829333333
Q9NUQ2,0.332835197666667
Q9BWG8,0.15918541
NA,-0.0590604156666667
Q9NZ39,0.212055526
Q96DA9,-0.0601634976666667
O95298,-0.100452422
NA,-0.102313040666667
Q9NXT6,0.302523933333333
Q8NCN8,0.229800543666667
Q9BW07,-0.0382916136666667
P82664,0.209103266666667
Q9H7D7,-0.0511687573333333
Q8N806,-0.109351476666667
Q9H3U5,-0.290956818
Q9HCS7,0.223844527333333
Q9NQZ0,-0.133752188
P82930,0.159121556333333
Q9UHN6,0.024893446
Q9UJY5,0.200618263333333
Q9NVZ0,-0.388159747666667
Q9NT39,0.141716165666667
Q8N6Z8,-0.0710560513333333
AAH66951,0.358396523666667
AAH66951,0.135389010666667
P30519,0.390214283333333
P30519,0.337988218333333
Q9HC62,-0.244194348333333
Q9NX33,0.0698607763333333
AAQ88931,-0.194247404666667
Q7Z5U5,0.128831547333333
Q96TC7,0.0147492093333333
P25208,-0.381402336666667
P25208,-0.397043388666667
P25208,0.089132305
Q9BQA9,0.452957937666667
Q9NXS1,0.290702814666667
Q9BVT1,0.064283372
BAC86834,-0.131027536666667
Q9NW64,0.00070063133333334
Q9HC06,-0.0165551506666667
Q9P0J2,0.111802263333333
Q9H8X4,0.298695566666667
Q9NPJ1,-0.0790182736666667
Q9H0R1,-0.0614566806666667
AAP97144,-0.0527944533333333
Q9C0C9,0.253252028666667
Q9UHW4,-0.197352092666667
O15127,0.151702563
Q9H6N1,0.0585815103333333
Q96RU7,-0.698065130333333
Q9P0I5,-0.168249131
Q9P0I5,-0.274925866333333
Q96I29,0.0369402586666667
Q9NS58,0.152281442333333
Q9Y689,-0.217702862333333
Q86UT1,0.370730873333333
Q9NP66,-0.05112981
Q96IV4,-0.363435422
Q96Q98,0.139094191
Q9P2E6,-0.0269425716666667
Q8WUY5,0.160975775666667
Q9NRR8,0.238232613
Q9UKG1,-0.112813634666667
Q96HY6,0.0467185976666667
P51970,0.12423563
Q9NWW5,-0.529928369333333
Q9NRN5,-0.465208058
Q9ULC4,0.0278844836666667
Q8WVW3,-0.428477281666667
Q86WE3,0.0480620066666667
Q9H3L8,0.0139160173333333
AAH56271,0.04836782
Q9HBQ1,0.180210749333333
Q9NW56,0.182220619333333
Q9Y3B5,-0.0572093323333333
O75351,-0.396829601333333
AAQ89177,-0.019312862
Q9H9W9,0.161475660333333
Q8TBM7,0.0365735663333333
Q9H697,-0.042038283
Q9HAY2,0.0299272516666667
NA,-0.669129526666667
NA,-0.224605878666667
Q9H9I7,-0.071144104
Q9H6K9,0.300800006666667
O95819,-0.125068029
Q7Z4X9,-0.436668556666667
Q9P112,0.053854147
Q9NRJ4,0.129597663333333
Q9H018,0.198658944
Q9BT12,-0.089766819
Q9H7E9,0.450812976666667
Q9Y5L4,-0.141663235333333
Q9P0B2,0.137889545666667
Q9UI02,0.260599778333333
Q9NZD6,0.126671156666667
Q9NT63,-0.30440903
BAC77373,0.0824464163333333
Q9Y3B8,-0.161815962
Q9UFY5,0.08663877
AAH59412,0.145649906666667
Q9H266,0.277090065
Q9NVJ7,0.371042253333333
Q9H675,0.233088177
AAH63026,-0.0545021723333333
AAH63026,-0.039859137
Q9H9J2,-0.0804149333333333
Q9Y673,0.0706701463333333
Q96IV5,-0.108958881666667
Q9HBH9,-0.129006068333333
Q9NZG6,0.00172424433333332
AAH25234,-0.05599022
BAC86480,-0.346681275333333
Q9NVL4,-0.388328874333333
Q9HA64,0.219486236333333
Q9BV36,-0.000329652000000001
BAC86486,-0.104311943333333
P61165,0.494484903333333
Q9BSB4,0.330361682
P55055,-0.0626662553333333
Q96BI2,-0.311791101
Q9HB40,-0.121583302666667
Q9NVL2,-0.260136126666667
Q9NS86,-0.253325467666667
Q96CT6,-0.03821119
P27540,-0.154643376333333
AAH60838,0.113056498666667
Q9NRV3,0.306723910666667
Q8ND90,-0.0272267663333333
Q9BQ95,0.0376450233333333
Q8N4D3,0.171709064333333
Q9Y5Y2,0.135265985666667
Q9H2K2,0.235632262333333
O95880,-0.115518571
P53367,-0.059079171
Q9UJ70,-0.30237611
Q9H2L7,-0.0484040566666667
Q9UH52,0.275424321
Q9UNL4,-0.161104522666667
Q9Y3A2,0.069255193
Q15451,-0.381735800666667
Q8NCD8,-0.269139603333333
Q9BZE4,0.488977422333333
Q8N4P8,0.541656812333333
Q96KC7,0.0953629816666667
Q8TBA6,0.0610230746666667
Q9Y393,-0.296528664333333
Q9H6I3,0.170502665333333
Q9H795,0.346031188
Q9UJX9,-0.0224645946666667
Q969V5,0.0252396266666667
Q9NZE3,-0.268356958666667
Q8IVX6,-0.497302697666667
Q9H6R6,0.18576781
Q7Z530,0.139878591
Q9NPA3,1.58964676666667
Q9H012,-0.035001757
AAH58905,-0.165761630333333
Q9H029,0.0652586633333333
Q9H9X4,0.264636513333333
Q7Z3B4,0.146495181666667
Q8IW30,-0.125520069
NA,0.0322860076666667
Q9Y6G6,0.134286881
Q9BW61,-0.0997931776666667
Q9Y6Q5,0.161468033
Q96G75,-0.34492302
Q9NT24,-0.185049057333333
Q9P287,0.225644427333333
Q9H0A1,-0.0414063136666667
P36610,0.314403214666667
Q9BW66,-0.204469521
Q9HA83,-0.15363312
Q7Z5V2,0.156648317
Q9H7G3,-0.0812435123333333
Q9BTJ6,0.0586163213333333
Q9NWP8,0.117271741
Q9P0J1,0.296752131
Q9NVZ4,-0.0610459643333333
Q9UBX3,0.160721934666667
Q9H4B6,0.079331082
Q8IX18,0.0494585043333333
Q9NVY2,0.206009543333333
NA,-0.038351061
NA,0.648557976666667
Q9Y5J0,0.112907091666667
Q9BV94,-0.0222833956666667
Q9UHA2,-0.0420926403333333
Q9UFX1,-0.016140301
AAQ89200,-0.130141897666667
Q9UBF6,-0.155027393
AAH63275,-0.0165823256666667
Q9GZT6,-0.150599796666667
Q96ST1,-0.343075435333333
Q9NW61,-0.144883156666667
Q9H9J8,-0.241528196
AAH68598,0.129168670666667
Q9UKX7,0.137031716666667
Q9UKX7,0.0232057556666667
Q9H2I3,0.390114148666667
Q9NVU4,-0.144341474666667
Q8WUF1,0.0430657106666667
Q9H9W6,-0.294078982333333
Q9H2K4,0.0649011916666667
Q9BTK6,0.139141716333333
AAH67258,-0.072543939
Q96H38,-0.0527919133333333
Q9NPI7,-0.267382622
Q9BXB4,-0.184140840666667
Q8TEX9,-0.100937843333333
Q8IW65,-0.165258405333333
Q9NUS7,0.0351823173333333
Q9Y6A5,0.107550939333333
Q7Z7J9,0.0713307083333333
Q9UJ41,0.0769786833333333
NA,-0.168614707666667
Q8WWG4,-0.204170864666667
Q9UJ28,-0.215986252666667
Q9NVH7,-0.113162994333333
Q96SZ6,0.055574416
Q9Y5J7,-0.158392906333333
Q9BQ83,0.224810284
AAH64663,0.00593105866666668
Q96FA3,-0.189515432
Q9NX14,-0.169215518666667
Q9Y6J8,-0.044922833
Q9ULC5,0.0198460466666667
Q9NUZ2,0.0297336583333333
Q9H8Z8,0.0775945993333333
Q9BTC0,0.585047083666667
Q9BXB1,0.0423924136666667
O95721,0.188142457666667
Q9Y3A0,-0.080640792
AAH68562,0.118680638666667
Q8TDF0,-0.180647848666667
Q8IVG4,0.265715277666667
Q9HBH7,-0.712123223333333
Q9GZP9,0.18226592
Q9H5H0,-0.162676494333333
Q9H682,0.100399971666667
Q9UHV9,0.10035038
Q8WYW6,0.31314977
CAE45787,0.133967083666667
Q9P006,0.0375976556666667
Q9H3T7,-0.067474999
NA,-0.173488936666667
Q8N5T5,-0.0222107566666667
Q9Y5Q9,0.112577759666667
Q9P2K3,-0.201928295
Q96HP8,-0.065073175
Q9Y6P5,-0.121530215333333
Q9NV66,0.052268347
Q9NXC8,0.104545594
Q8N404,-0.30709203
O75496,0.207557994
Q9NX08,0.079271953
Q8IY29,-0.0240248
Q8N6P6,-0.117501893333333
Q9NZZ4,0.186597823333333
Q86TN3,-0.263608292666667
AAH17106,0.000305493333333334
Q9Y5J9,-0.01785502
AAQ88721,0.0429687516666667
Q9GZP1,-0.0404634493333333
Q9UL26,-0.143156051333333
Q9NVK0,0.0607639966666667
Q7Z481,-0.217588104666667
Q86TX3,0.128362656666667
Q9NXH5,-0.12128957
AAH45173,-0.147611935333333
Q9BZH3,-0.058587075
Q9UK80,-0.222819647
Q9NP84,0.792509553333333
Q9Y3B2,0.101627190666667
Q96BU1,-0.139542685333333
Q8NCZ9,0.46646993
Q9NWA0,0.076771893
Q9H8T0,-0.0405778883333333
CAE46058,-0.0872491183333333
Q9BW91,0.0392128626666667
Q8TDZ2,0.178665797333333
P57060,-0.139065107666667
Q8NDM6,-0.0289128623333333
Q9Y580,0.0567537936666667
Q9HBT3,-0.225251513333333
AAH30574,-0.0173327126666667
AAH30574,-0.294023194333333
Q9H6D7,-0.221730868333333
Q9Y2V2,0.303311346666667
Q9NVS2,0.257484438
Q9Y5T5,-0.0285476043333333
O95336,-0.136589999333333
O95336,-0.213622093666667
Q96BI3,-0.266799288
Q9H8W3,0.147921244666667
Q9UN50,-0.000813485666666662
Q9H9B4,-0.0806535096666667
Q9HA96,0.271309853
Q9GZN7,0.0712590196666667
Q9P0A0,-0.0153086983333333
Q9NXN8,-0.13528061
AAH09042,-0.396847721333333
Q9BUN6,0.676130616666667
Q9BXL8,-0.006389616
Q9Y6K5,0.417531963333333
Q9Y2X9,0.117112481666667
Q9NQG7,0.166664443333333
AAR00584,0.191115695
Q8N5Z3,0.0658152886666667
Q9ULW3,0.486219722
Q9UMX5,0.144371827666667
Q9UMX5,-0.142786343333333
Q9Y5J8,0.0765981633333333
AAP50497,0.463658968666667
NA,0.29225397
Q9NS73,0.0843798313333333
Q9H6D5,0.116278331666667
Q9UID6,-0.222328348
Q9NXR1,0.293646497333333
Q9H267,0.0562232353333333
Q9NX17,-0.228738941666667
AAH65033,-0.48819828
Q9NUP0,0.007895472
Q8NDI2,0.188017846666667
Q86XN7,0.130435307333333
Q8TCT0,0.253550526
Q96SZ3,-0.147621788666667
Q9P1Q0,-0.131774267333333
Q9NVB5,0.19512399
AAO60361,-0.0365149173333333
AAO60362,0.0923272763333333
Q9NVY5,0.425350823333333
Q9UBZ9,-0.015303929
Q8IYH6,0.0742198616666667
BAC87248,-0.49966382
Q9H9C1,-0.135275203333333
Q9UKC5,-0.0635732
Q9H999,0.0869971913333333
Q9H9K9,-0.299349468666667
Q9Y5T4,-0.499774303
Q9H173,-0.232858018333333
CAE45710,-0.56088193
Q9H204,-0.0483020143333333
Q9Y6G5,-0.491953853333333
Q96RQ3,-0.339323042666667
Q9H9I2,0.132620177333333
O95801,0.0509401923333333
Q96EP5,-0.175735474666667
Q8WY77,0.31403637
Q9P0M6,0.111762364666667
Q9NYZ1,0.10831642
Q9NRP2,0.253599803333333
Q9NWU2,-0.137572603333333
Q96FS3,-0.113286021666667
Q9NRV9,-0.180274010666667
Q9H8C2,0.00379912033333334
Q9UFH3,-0.100446382
Q9P094,0.144582907
Q9H625,-0.556665733333333
Q9Y697,0.0440953556666667
Q9HAL4,0.00660800933333333
Q8WVA9,0.0269869166666667
Q9HBV8,-0.224603017
Q8WVA7,-0.224970181666667
Q9NX75,0.095563571
Q96HK9,-0.0796537386666667
Q8WXZ8,0.117504754666667
Q96NY9,-0.154380796666667
Q9NXN6,0.119141580333333
P57088,-0.05259196
AAM98756,-0.227587063333333
Q9P0C1,-0.245658875
Q8N914,0.226412711333333
Q8N936,0.299220241333333
Q9Y2Z4,0.0202566766666667
Q9H5C3,-0.213069437666667
Q9Y306,0.183071455333333
Q9H6F1,-0.106851897333333
Q9NXV2,0.194142659
AAH13352,-0.099232675
Q9Y6A1,0.361068406333333
Q9Y6G1,-0.125223478666667
Q96SK7,-0.247562088333333
Q9C0E2,0.204206780666667
Q9H8P8,-0.0976546623333333
Q9NQT4,0.090468089
Q9NPA8,-0.076550483
Q9NQC8,-0.229645413
Q9NRX3,0.0464002276666667
Q96A29,0.129221279666667
AAH63286,-0.048431078
P13716,0.0517063136666667
Q9NR50,0.121732074666667
Q9BVQ9,0.00616995466666667
CAD38987,-0.505391446
Q9P016,-0.559842427666667
Q9BT49,0.0461181003333333
Q9BV90,0.050767581
AAH52306,0.0178206786666667
Q9UBK9,-0.0473518373333333
O60930,0.161794981333333
O60930,0.0773010266666667
Q96HE7,-0.135121662666667
Q8NC04,-0.00174458633333333
Q9NYI2,-0.308450061333333
Q9H7T4,0.0832948673333333
Q7Z4B2,0.0888315863333333
Q9BVF3,0.0110883713333333
Q9Y3B0,-0.193880395666667
Q9HA43,0.228274663333333
AAQ57265,0.0793514226666667
Q96HI5,-0.268330256666667
Q9NPI6,0.151510240666667
Q96GM1,-0.211491267
Q9NXM8,0.04275529
Q9NVS9,0.122785885666667
Q9GZL7,0.0966348643333333
Q9NUR7,-0.128502844666667
Q8N5U5,0.240804671666667
Q8N2J1,0.012723604
Q9NX62,0.306583562333333
Q96SQ1,-0.176190694666667
Q9P0I7,-0.127820650333333
Q9NWM9,-0.226741477333333
Q9UHD2,0.0113455453333333
Q9NV07,0.0672877616666667
Q8N3W5,0.223294097
NA,0.49623425
O00146,0.248573939333333
Q9H6P2,0.0223496756666667
Q9NRU9,0.0100437806666667
Q9NXM5,0.219440459666667
Q9H748,0.111710548
Q9NPM0,-0.416768393333333
AAO38757,0.38355557
Q9H6X4,-0.170546531333333
Q9NXM8,0.0220174766666667
Q8N524,-0.184613865666667
AAH32844,-0.119595848
Q9NVB0,0.217621805
Q9HD23,-0.035846076
Q9NWW0,0.167714911666667
AAH69009,0.113842478666667
Q9NWN3,-0.13799
Q9BU02,-0.217902503333333
Q9NR00,-0.0554599776666667
Q96H32,0.316546759333333
Q7Z2T1,-0.347597122333333
Q9Y2P8,0.133737248333333
AAP20065,0.020637194
Q9H7X2,-0.056096394
Q86SQ9,-0.0783405316666667
Q9Y6I9,-0.087279322
Q96DB5,0.127942718666667
Q9NVA6,0.0273431143333333
Q9H839,0.0620428726666667
Q9NV38,-0.174441655333333
Q9BVI6,-0.680649446666667
Q9P2C7,-0.142727849333333
AAH09487,0.308603286666667
Q8NFX0,-0.186323973333333
Q8WUF0,-0.372280755333333
AAH04896,0.0226736063333333
Q9Y5Q3,0.331857518333333
Q9H9V9,-0.00919723600000001
Q9HD34,0.360191026666667
Q8N5G2,0.143827916666667
O95167,0.301006636666667
Q9NVT4,0.479701676666667
Q9UG11,0.170723759
Q9NZ93,0.298046113666667
Q9NY33,0.116849265666667
Q9NP48,-0.203375177
Q9NVX7,-0.113274264
Q9NVX7,-0.0174469966666667
Q9BY43,-0.261370020333333
Q9BY43,-0.349869091666667
Q9H213,-0.315541903333333
Q9NZU5,0.0155661906666667
Q9H1A4,-0.000788370666666668
Q9UNI6,-0.17374261
Q9NXC1,-0.10106945
AAH14351,-0.0124007853333333
Q9H5Z1,0.0842653933333333
AAH46345,0.0161733623333333
Q8TB40,-0.045073827
Q9NX47,0.36676852
Q8TEX7,-0.166162491666667
Q96N72,-0.230746503333333
Q9NZJ0,-0.164518676
Q9NV56,-0.0773946416666667
Q8N2T1,-0.370827516333333
Q9NRY5,-0.336176078333333
Q7Z3S6,0.093672672
Q96RR0,0.494276046666667
Q9BSC4,-0.189350766
Q9BXW7,0.212264059333333
Q9NW13,-0.0215250653333333
AAH62442,-0.00265789033333334
AAH62442,0.040249191
Q9NVG8,-0.147318999666667
Q9NZ45,0.286183046
Q9H229,-0.00452709199999999
O95072,0.103174366333333
Q9BT23,0.329467771666667
Q8WV98,-0.06423823
Q9H950,0.17949486
Q9UBI9,0.251826601333333
Q9Y2U8,-0.111091618
Q9H5Q4,0.154561679
Q9NXF8,0.278038975666667
Q9H9P6,-0.139009475666667
Q9NQ11,-0.00226787266666667
P50583,-0.0876490313333333
Q9H9M9,-0.219377993666667
Q9NY49,0.178723652666667
Q9BRS6,0.182193599
Q9Y2F1,0.0398902896666667
Q9HCM1,-0.169391632333333
AAH03192,-0.1757075
Q9HD71,0.118693034
Q9NXT7,0.190648396666667
AAQ88513,0.0629320156666667
O43463,0.169995624666667
Q9Y5R4,-0.006976762
Q9Y5R4,0.0274338736666667
Q8NFH4,0.0514373776666667
Q7Z4X6,0.0235147466666667
Q9BPX8,-0.174017588333333
Q9NPD7,0.187836964333333
Q9NRA8,0.00556945833333333
Q9NUN1,0.130630812666667
Q96QK0,-0.169841766666667
Q99835,0.0171527856666667
Q96G13,0.003308455
Q9H2R9,0.569430673333333
Q9H783,0.12404903
Q9NUJ1,-0.297922455
Q8NBW9,0.132462185
Q9UFZ8,0.216097513666667
Q9H2X4,-0.707354233333333
Q9H7I1,-0.0332926123333333
Q9H891,-0.00495894700000001
Q9H8W4,0.309628329
NA,-0.215660096
Q9BUK0,0.0287062336666667
Q96PQ7,-0.377385295333333
Q9NYT0,0.020760696
Q9NRM2,0.0261726413333333
Q9NWY4,-0.275730134666667
Q9H5F8,0.561943056666667
Q8TEF4,-0.016349789
O60524,-0.11019198
Q96M16,0.0705677676666667
Q8N3N2,-0.10018762
Q9BVT7,-0.165464721333333
Q9Y619,-0.0895913443333333
Q9Y291,-0.199564614666667
Q9NXE8,0.208980078
Q9Y693,-0.245897931333333
Q9UHV5,-0.106487911
Q9H981,-0.0868811603333333
BAD00086,0.0843455
O75923,0.0537246093333333
AAQ88907,0.196693901
Q9BPX3,-0.0883646013333333
AAH02337,-0.132279715
Q9BV79,-0.248476029333333
Q9ULV1,-0.185594558333333
Q8N3G0,0.112284025333333
Q8NG27,0.0750656066666666
Q9Y3L5,-0.117498078
Q9BTS0,-0.0632521283333333
Q9Y606,0.184353827666667
Q9BSL9,-0.0281556436666667
Q9BWG6,0.166005451666667
Q9BWP2,-0.091559729
Q9H8I3,0.151695572333333
Q8WUG5,-0.122933228
Q9UKL6,0.0260025673333333
Q9HCY8,-0.049208323
Q9H6U9,0.224629243
AAK00314,-0.243750255
O75408,0.040941555
Q9HCN8,0.397385921666667
Q9NVN2,0.0866874056666667
Q969N9,0.04240036
AAH24159,-0.644295055333333
Q9BWC8,-0.0171977693333333
Q04842,1.18493014666667
AAQ89190,-0.0720273636666667
Q9UFX5,-0.164016246666667
Q9NPI8,0.0947717033333333
P50479,-0.0810758276666667
P50479,0.177622633666667
Q9NX95,-0.103684743666667
AAQ89293,-0.00335057533333333
Q9H2Q0,0.35043573
Q9NPD3,0.158104263
Q9NZJ5,0.135333695333333
Q9NZQ3,-0.183074318666667
Q9Y318,0.088435809
O14966,0.209401765
O14966,0.150725835
Q9Y392,-0.126700082
Q9NP81,-0.075600943
Q96IW7,-0.0443123173333333
Q9NXD0,0.32506911
Q9Y343,-0.298016865666667
Q9H753,-0.00388224966666667
Q8N0Y2,0.03879844
Q9UKK6,0.0117190733333333
Q9Y366,-0.202779770333333
Q9NXG4,0.0159924833333333
O95810,-0.0578019623333333
Q9NX04,0.253173828
Q9HAA2,0.0118265163333333
Q9BWN1,0.167370477666667
Q9NYH9,0.224520684333333
AAH05808,0.183168412
Q9NVI2,0.157526016666667
AAQ88857,-0.35230446
Q9BRX5,0.181895892
Q9UJ47,0.0828121476666667
Q9NX06,0.149408976666667
Q9HA01,0.021843912
Q9UL69,0.429589111333333
Q9GZN2,0.050205866
Q9H936,0.231089112
Q9BUT2,-0.174770036
Q9H9I5,0.138259732
Q9H0X8,-0.140284221666667
Q9NQS6,-0.291635193
Q7Z532,0.00851019
Q9H6J5,0.120166938333333
Q9Y3E5,0.472699802
Q9NVS4,-0.0775831513333333
Q86UY6,-0.222966347666667
Q8IVS5,-0.436468444
Q9NPS0,0.231462718333333
Q9NVJ3,0.35854133
Q9UKI6,-0.196971577
Q9Y369,-0.0108194353333333
Q96JB5,0.110878942333333
BAC85624,-0.0311123523333333
Q9H6Q4,0.126570069333333
AAQ91196,-0.2731603
Q9UKS6,0.0327455166666667
Q9NX61,0.0179782033333333
Q9NWB8,-0.037413598
Q9NWB8,-0.0458361316666667
Q9UHT0,0.0524892796666667
Q9H6I8,0.03067414
BAC87255,-0.030631702
Q969H0,-0.06902933
Q9UDW3,0.29945294
Q9NW55,0.247451145333333
Q9H5L4,0.00105698733333333
O95235,-0.156942365666667
Q9BUC7,-0.092101415
Q9H1J0,0.109891256333333
AAH14787,0.283618295333333
AAP88824,0.0221284243333333
Q86U30,-0.25325044
Q9NSR1,0.144198735
Q9NT61,0.131981057333333
AAP35814,0.136069931666667
P24723,0.0596462833333333
NA,-0.081493376
Q86TQ0,-0.121088344333333
Q9GZR2,0.375202178333333
AAH17167,0.0329421366666667
Q9H9E1,-0.0367708183333333
Q9NW51,-0.149750074333333
Q9NVE7,0.181087176666667
Q9NVV0,0.0286324813333333
Q9Y3D2,-0.0919033666666667
Q9Y2S5,-0.134145739666667
BAC86807,0.17092069
Q9H5J6,0.0947400716666667
Q9HBP4,-0.054794311
Q9NXH0,0.171984673
AAQ15231,0.404688195333333
BAC85229,-0.0809684916666667
Q9H6M0,0.091558774
Q9UHS5,0.137434004333333
Q9NVU5,-0.375600972333333
Q9H0D8,0.0695603696666667
Q9BSW4,-0.195057076333333
Q9P2T3,0.0421819686666667
Q96HC3,0.125957171
Q9H7B4,-0.243501662333333
Q9NXX1,0.0466777486666667
Q8TBT0,-0.186062179
Q9H079,-0.549557853333333
Q96DJ2,0.477668282
Q9UN30,0.169452346666667
Q9NX01,0.225135808
AAQ88916,-0.582535743333333
Q9BQL6,-0.429579096666667
Q9NRC8,0.484657923
Q9H978,-0.0238723753333333
Q9NW30,0.271229428666667
Q9H8P0,-0.34528828
Q9NYU1,-0.127497992
Q9NWR8,-0.136325199666667
Q96EP1,0.0506747573333333
Q8NCT7,-0.0389912916666667
Q96F15,-0.000814278333333335
O60498,-0.51440764
O60498,-0.680290223333333
Q9NVU8,-0.0164848946666667
Q9BZ23,-0.118986448
Q9H5P1,0.593001051666667
Q96SN7,0.119556747333333
Q96SN7,-0.0691928863333333
AAQ15269,0.0374956136666667
Q9H813,-0.152201534333333
Q9BSA0,0.284386951333333
Q9BTT6,0.144695281666667
P61009,-0.290699006
Q9P100,0.301644484
Q9UL03,-0.367720605666667
Q9NPU4,0.204593024666667
Q8NDH3,0.0336117736666667
Q8NDH3,0.210258162666667
Q9H385,0.286752702666667
Q86V59,-0.707855536666667
Q9UHF1,0.424510317666667
Q9H947,0.227612813333333
Q9H0F4,-0.391875268333333
Q9NRY6,-0.00709040933333333
Q7Z7Q2,0.1553332
Q9UNX3,-0.038478084
P55899,-0.164637246666667
P49407,0.0292371113333333
Q9NYL2,-0.00713698333333333
Q9NWY0,0.149954952666667
P78489,-0.0303878806666667
Q96F16,0.366752308
Q9Y2X8,-0.333231923333333
Q86XF2,-0.274292944666667
Q9Y5J3,0.0424467746666667
Q9HA25,-0.145702839666667
Q9H765,-0.0649243963333333
Q9H6T3,0.00702444733333334
AAQ88503,0.0951981556666667
Q96CM8,-0.0950439756666666
Q96AR1,0.177530287666667
Q9ULK4,0.099818867
AAH21290,-0.0934855153333333
Q9BTV9,0.143393993666667
Q8WUF5,0.190622327666667
Q9UGP4,0.274942243333333
Q9C0J8,0.055718266
Q9NWR9,-0.101550739666667
Q9UJG1,0.0304969153333333
Q9UL01,0.344208717666667
Q86W33,0.188032307
O75509,0.411591208666667
Q9BRH2,0.0601434696666667
Q9HA07,-0.0490363446666667
Q9H501,0.213997838
Q8N2S5,0.350960096666667
Q96BH1,0.157257239666667
Q8WXK3,0.103007316666667
Q9UFN8,0.0553574566666667
Q9NV48,-0.0566027956666667
Q8N9P5,-0.473595616666667
Q9Y2Y1,0.488173484666667
Q9H741,-0.0589222496666667
Q9P1U1,-0.316184681333333
O95822,0.371275424666667
Q9NZ77,-0.094460012
Q8N6G5,0.322210948333333
Q96BS2,0.311570641666667
Q9HCG6,-0.001273154
Q9H8X5,0.0424666416666667
Q9UKT4,0.263344765333333
Q9BW30,-0.192668118
Q9HC13,0.420701343333333
Q96EB6,0.231479642666667
Q9H878,-0.0367387133333333
P15408,0.0953305536666667
P15408,0.0762426046666667
Q9UNX4,0.106182416333333
Q9H5G1,-0.0998344416666667
Q9H710,0.059095065
Q96CT9,-0.204351107666667
Q96T87,0.464709916666667
Q9Y311,0.344848638666667
Q8ND51,0.228427565666667
Q8WTT2,0.278377216666667
Q9NZE8,0.023809116
Q9H8Z9,0.218825657333333
Q8NDT9,0.0235716503333333
Q9H5G0,-0.128227552
P61326,-0.068742435
Q96I76,0.204406899666667
Q9NXZ4,0.063677468
Q9BT20,0.089527766
Q8TBR7,0.002305349
Q9HA93,-0.130752247666667
AAH63295,0.00256188733333333
Q7Z505,-0.179335719333333
P46531,0.685688656
Q9BQ15,-0.234398206
Q9NWD3,-0.111339252333333
Q7Z314,0.316864966666667
Q9H0B6,0.336922166
NA,0.100247701
Q96LS5,0.0402617446666667
Q8TDD3,-0.216381234
Q8IXX9,0.012955028
O95619,-0.193351749333333
AAH08902,0.0950040813333333
Q9P107,0.0461624466666667
Q9Y358,0.157571633
Q9P1N4,0.0577828093333333
Q9H5H4,0.188366574666667
Q9BY33,-0.281493187333333
Q8WYU7,-0.255699630666667
Q9H810,-0.024638493
Q9NW00,0.0394955816666667
AAH25953,-0.00397666366666666
Q9HA82,0.0954047826666667
Q8TC97,-0.191559472666667
Q01459,-0.193933489
Q9H5F2,-0.161607743333333
Q9UIW8,-0.212969147666667
AAQ88937,-0.0921026856666667
BAC87050,0.100118636666667
Q9NYH0,0.300460338333333
Q9NUM4,0.00234985166666667
Q9H0T7,0.0283365236666667
Q9NWK9,0.0124492623333333
Q9H8W7,0.389269986666667
Q7Z3C1,0.136648734666667
Q8N514,-0.100937843333333
Q9NW62,0.111028033333333
Q8NFX8,0.265803656
NA,0.275469966666667
Q9UF65,0.265552365333333
Q9H867,0.16532167
Q7Z4V6,0.178320408
Q9H6N2,0.0572783156666667
O95786,0.16066233
Q96HX4,0.161053020666667
Q9BUU2,0.135250728333333
Q9UMS0,-0.239979426333333
